iter	Passed	Remaining
702	4568	1930
703	4576	1924
704	4583	1918
705	4592	1912
706	4600	1906
707	4608	1900
708	4615	1894
709	4621	1887
710	4628	1881
711	4634	1874
712	4641	1868
713	4649	1862
714	4658	1856
715	4666	1850
716	4675	1845
717	4685	1840
718	4692	1834
719	4700	1827
720	4708	1821
721	4715	1815
722	4722	1809
723	4729	1803
724	4739	1797
725	4747	1791
726	4755	1785
727	4764	1780
728	4773	1774
729	4780	1768
730	4788	1762
731	4797	1756
732	4805	1750
733	4812	1744
734	4820	1738
735	4827	1731
736	4836	1725
737	4843	1719
738	4853	1713
739	4862	1708
740	4871	1702
741	4880	1696
742	4888	1690
743	4896	1684
744	4904	1678
745	4913	1672
746	4922	1667
747	4930	1660
748	4939	1655
749	4945	1648
750	4952	1641
751	4958	1635
752	4965	1628
753	4972	1622
754	4978	1615
755	4985	1609
756	4993	1603
757	5001	1596
758	5009	1590
759	5015	1583
760	5023	1577
761	5030	1571
762	5037	1564
763	5043	1558
764	5050	1551
765	5056	1544
766	5063	1538
767	5070	1531
768	5078	1525
769	5085	1519
770	5092	1512
771	5100	1506
772	5106	1499
773	5112	1492
774	5120	1486
775	5126	1479
776	5132	1473
777	5139	1466
778	5146	1460
779	5152	1453
780	5158	1446
781	5165	1439
782	5171	1433
783	5177	1426
784	5183	1419
785	5189	1412
786	5195	1406
787	5201	1399
788	5207	1392
789	5213	1385
790	5220	1379
791	5226	1372
792	5232	1365
793	5238	1359
794	5244	1352
795	5250	1345
796	5256	1338
797	5262	1332
798	5268	1325
799	5274	1318
800	5280	1311
801	5286	1305
802	5292	1298
803	5299	1291
804	5304	1285
805	5311	1278
806	5320	1272
807	5327	1265
808	5334	1259
809	5340	1252
810	5347	1246
811	5355	1239
812	5363	1233
813	5370	1227
814	5376	1220
815	5382	1213
816	5387	1206
817	5393	1200
818	5400	1193
819	5406	1186
820	5412	1180
821	5419	1173
822	5425	1166
823	5431	1160
824	5437	1153
825	5443	1146
826	5449	1139
827	5455	1133
828	5462	1126
829	5468	1120
830	5474	1113
831	5481	1106
832	5487	1100
833	5493	1093
834	5499	1086
835	5505	1080
836	5511	1073
837	5517	1066
838	5523	1059
839	5528	1053
840	5534	1046
841	5540	1039
842	5546	1032
843	5552	1026
844	5558	1019
845	5564	1012
846	5570	1006
847	5576	999
848	5581	992
849	5588	986
850	5593	979
851	5601	973
852	5608	966
853	5616	960
854	5623	953
855	5630	947
856	5636	940
857	5642	933
858	5651	927
859	5658	921
860	5664	914
861	5671	907
862	5678	901
863	5684	894
864	5690	888
865	5697	881
866	5703	874
867	5710	868
868	5717	861
869	5740	857
870	5747	851
871	5754	844
872	5761	838
873	5768	831
874	5776	825
875	5782	818
876	5788	811
877	5795	805
878	5802	798
879	5807	791
880	5815	785
881	5821	778
882	5827	772
883	5833	765
884	5839	758
885	5847	752
886	5854	745
887	5861	739
888	5867	732
889	5873	725
890	5879	719
891	5885	712
892	5892	706
893	5900	699
894	5908	693
895	5914	686
896	5920	679
897	5926	673
898	5932	666
899	5939	659
900	5945	653
901	5951	646
902	5956	639
903	5962	633
904	5968	626
905	5974	619
906	5979	613
907	5985	606
908	5991	599
909	5998	593
910	6004	586
911	6010	579
912	6016	573
913	6022	566
914	6028	560
915	6034	553
916	6039	546
917	6045	540
918	6051	533
919	6057	526
920	6063	520
921	6069	513
922	6075	506
923	6081	500
924	6087	493
925	6094	487
926	6100	480
927	6106	473
928	6113	467
929	6119	460
930	6125	453
931	6131	447
932	6139	440
933	6146	434
934	6153	427
935	6161	421
936	6168	414
937	6174	408
938	6181	401
939	6188	395
940	6196	388
941	6203	381
942	6209	375
943	6215	368
944	6221	362
945	6227	355
946	6233	348
947	6238	342
948	6249	335
949	6256	329
950	6263	322
951	6271	316
952	6278	309
953	6285	303
954	6291	296
955	6299	289
956	6306	283
957	6313	276
958	6319	270
959	6325	263
960	6331	256
961	6339	250
962	6345	243
963	6352	237
964	6358	230
965	6364	224
966	6371	217
967	6376	210
968	6383	204
969	6389	197
970	6395	191
971	6401	184
972	6407	177
973	6413	171
974	6419	164
975	6426	158
976	6432	151
977	6438	144
978	6444	138
979	6450	131
980	6456	125
981	6462	118
982	6468	111
983	6474	105
984	6479	98
985	6485	92
986	6491	85
987	6497	78
988	6504	72
989	6509	65
990	6515	59
991	6521	52
992	6528	46
993	6534	39
994	6540	32
995	6547	26
996	6553	19
997	6559	13
998	6565	6
999	6571	0
